,name,location,mobile_no,email,find_us,qualification,branch,career_issue,looking_for,technology,mode,time_slot,date,attended_by,no_persons,fee_details,year_of_pass_out,status,remarks
486,hidden,westhill,hidden,hidden,others,pg,computer science,non it background,work experience,mern,offline,morning,15-06-2022,baiju,2,60000,2021,joined,joined
487,hidden,palazhi,hidden,hidden,social media,pg,other,no career issue,work experience,mern,offline,morning,01-05-2022,baiju,5,60000,2018,not joined,joined other institude
488,hidden,tirur,hidden,hidden,google,ug,mechanical,no career issue,short term course,data science,offline,afternoon,13-05-2022,anupama,1,60000,2017,not joined,not interested
489,hidden,kozhikode,hidden,hidden,google,ug,commerce,no career issue,short term course,mern,offline,evening,25-02-2022,rifna,1,35000,2017,not joined,not interested
490,hidden,nadakkavu,hidden,hidden,reference,ug,other,no career issue,it internship,mern,offline,morning,11-04-2022,deepak,1,60000,2022,joined,joined
491,hidden,nadakkavu,hidden,hidden,google,ug,civil,no career issue,work experience,python,offline,evening,09-05-2022,baiju,2,60000,2017,joined,joined
492,hidden,ernakulam,hidden,hidden,reference,pg,electronics,career gap,work experience,ai,offline,afternoon,14-01-2022,sivaprasad,2,60000,2022,joined,joined
493,hidden,kovoor,hidden,hidden,social media,ug,computer science,no career issue,others,python,online,weekend,21-07-2022,deepak,1,60000,2018,joined,joined
494,hidden,farook,hidden,hidden,others,ug,other,no career issue,it internship,data science,offline,weekend,12-04-2022,monish,2,12500,2018,not joined,not impressed
495,hidden,chevayur,hidden,hidden,social media,pg,commerce,no career issue,job oriented course,java,offline,afternoon,03-02-2022,baiju,4,60000,2019,joined,joined
496,hidden,trivandrum,hidden,hidden,google,ug,commerce,non it background,it internship,flutter,online,morning,16-06-2022,baiju,2,60000,2022,not joined,high fee
497,hidden,kondotty,hidden,hidden,social media,ug,mechanical,no career issue,others,python,hybrid,morning,04-04-2022,anupama,1,12500,2020,not joined,joined other institude
498,hidden,chevayur,hidden,hidden,social media,ug,electronics,career gap,short term course,mern,online,afternoon,04-06-2022,baiju,2,12500,2019,not joined,not interested
499,hidden,westhill,hidden,hidden,social media,ug,mechanical,non it background,it internship,python,online,morning,19-06-2022,monish,2,35000,2021,not joined,not impressed
500,hidden,malappuram,hidden,hidden,reference,ug,civil,no career issue,short term course,testing,offline,morning,09-07-2022,deepak,3,60000,2017,joined,joined
501,hidden,beypore,hidden,hidden,others,pg,commerce,career gap,it internship,python,offline,morning,16-05-2022,baiju,2,60000,2020,not joined,joined other institude
502,hidden,kottayam,hidden,hidden,social media,ug,electronics,no career issue,others,mern,online,morning,13-07-2022,deepak,2,60000,2020,joined,joined
503,hidden,chevayur,hidden,hidden,google,pg,civil,no career issue,others,flutter,offline,morning,13-11-2022,sivaprasad,6,35000,2022,not joined,joined other institude
504,hidden,chevayur,hidden,hidden,google,pg,electronics,no career issue,others,python,offline,afternoon,07-08-2022,lekha,1,60000,2020,joined,joined
505,hidden,kannur,hidden,hidden,reference,pg,mechanical,no career issue,work experience,data science,offline,evening,19-10-2022,baiju,1,35000,2017,not joined,not okay
506,hidden,thrissur,hidden,hidden,social media,ug,computer science,no career issue,it internship,python,offline,morning,21-06-2022,baiju,1,60000,2020,joined,joined
507,hidden,kovoor,hidden,hidden,social media,ug,electronics,backpapers,it internship,data science,offline,morning,20-12-2022,sivaprasad,2,60000,2022,not joined,suspected
508,hidden,chevayur,hidden,hidden,social media,pg,computer science,non it background,job oriented course,mern,offline,morning,23-05-2022,sandra,1,12500,2019,not joined,not interested
509,hidden,kannur,hidden,hidden,social media,plus 2,computer science,no career issue,it internship,mern,offline,morning,20-12-2022,lekha,2,60000,2017,not joined,not okay
510,hidden,kozhikode,hidden,hidden,none,ug,commerce,no career issue,job oriented course,python,online,morning,17-11-2022,anupama,4,60000,2018,joined,joined
511,hidden,vadakara,hidden,hidden,others,diploma,civil,no career issue,it internship,java,offline,morning,16-11-2022,rifna,1,60000,2019,not joined,call not picking
512,hidden,kozhikode,hidden,hidden,reference,ug,mechanical,no career issue,it internship,mern,hybrid,evening,12-08-2022,sivaprasad,2,60000,2018,joined,joined
513,hidden,kozhikode,hidden,hidden,social media,diploma,commerce,no career issue,it internship,web designing,offline,morning,03-11-2022,baiju,3,60000,2022,not joined,not interested
514,hidden,kozhikode,hidden,hidden,others,ug,commerce,non it background,short term course,data science,online,morning,24-08-2022,rifna,1,60000,2021,not joined,not impressed
515,hidden,kozhikode,hidden,hidden,reference,pg,civil,no career issue,others,python,offline,morning,25-05-2022,deepak,2,60000,2017,not joined,not impressed
516,hidden,nilambur,hidden,hidden,google,diploma,commerce,no career issue,job oriented course,data science,offline,morning,08-04-2022,lekha,1,60000,2019,not joined,suspected
517,hidden,malappuram,hidden,hidden,others,ug,computer science,no career issue,it internship,python,offline,afternoon,09-12-2022,monish,3,35000,2022,not joined,not interested
518,hidden,kozhikode,hidden,hidden,social media,ug,other,career gap,others,python,online,morning,09-01-2022,rifna,1,60000,2017,not joined,high fee
519,hidden,kozhikode,hidden,hidden,social media,pg,commerce,non it background,short term course,web designing,offline,morning,06-12-2022,faisal,2,60000,2019,not joined,not interested
520,hidden,westhill,hidden,hidden,reference,ug,mechanical,career gap,it internship,python,offline,weekend,12-03-2022,baiju,1,60000,2020,not joined,high fee
521,hidden,ponnani,hidden,hidden,google,ug,civil,no career issue,short term course,flutter,offline,afternoon,22-09-2022,sandra,3,60000,2022,not joined,high fee
522,hidden,tanur,hidden,hidden,social media,plus 2,civil,non it background,work experience,mern,hybrid,afternoon,16-04-2022,baiju,2,35000,2022,not joined,not okay
523,hidden,pantheerankavu,hidden,hidden,google,ug,electronics,career gap,work experience,data science,offline,weekend,21-12-2022,baiju,1,35000,2021,not joined,call not picking
524,hidden,kozhikode,hidden,hidden,reference,pg,electronics,non it background,job oriented course,python,offline,morning,05-05-2022,baiju,1,60000,2020,not joined,joined other institude
525,hidden,wayanad,hidden,hidden,none,ug,mechanical,career gap,work experience,flutter,hybrid,morning,11-12-2022,anupama,1,35000,2018,not joined,not okay
526,hidden,malappuram,hidden,hidden,google,pg,computer science,no career issue,it internship,data science,offline,morning,15-11-2022,sivaprasad,3,60000,2019,joined,joined
527,hidden,kozhikode,hidden,hidden,social media,pg,electronics,no career issue,work experience,python,offline,morning,13-01-2022,monish,4,60000,2018,not joined,not impressed
528,hidden,westhill,hidden,hidden,social media,ug,mechanical,non it background,work experience,data science,offline,afternoon,12-05-2022,faisal,1,60000,2022,not joined,not interested
529,hidden,malappuram,hidden,hidden,google,ug,civil,non it background,work experience,ai,offline,afternoon,26-06-2022,lekha,1,12500,2021,not joined,high fee
530,hidden,kondotty,hidden,hidden,social media,ug,mechanical,no career issue,work experience,python,hybrid,morning,06-12-2022,deepak,1,60000,2020,not joined,not okay
531,hidden,farook,hidden,hidden,social media,ug,computer science,career gap,others,python,offline,afternoon,11-08-2022,monish,1,12500,2019,not joined,call not picking
532,hidden,wayanad,hidden,hidden,social media,ug,electronics,non it background,others,web designing,offline,morning,27-11-2022,baiju,1,60000,2018,not joined,high fee
533,hidden,tanur,hidden,hidden,none,sslc,mechanical,backpapers,others,mern,offline,morning,17-03-2022,monish,3,60000,2018,not joined,not okay
534,hidden,ramanattukara,hidden,hidden,google,ug,electronics,backpapers,short term course,python,offline,morning,26-03-2022,baiju,4,60000,2019,not joined,not impressed
535,hidden,tanur,hidden,hidden,social media,ug,computer science,non it background,others,python,online,morning,11-12-2022,baiju,3,60000,2021,joined,joined
536,hidden,palazhi,hidden,hidden,social media,diploma,mechanical,no career issue,job oriented course,data science,offline,morning,09-10-2022,monish,2,35000,2019,not joined,not impressed
537,hidden,chevayur,hidden,hidden,reference,ug,commerce,no career issue,short term course,java,offline,afternoon,23-02-2022,baiju,1,60000,2022,not joined,joined other institude
538,hidden,palakkad,hidden,hidden,others,ug,electronics,non it background,job oriented course,java,offline,afternoon,23-04-2022,lekha,1,60000,2018,not joined,call not picking
539,hidden,ramanattukara,hidden,hidden,social media,pg,commerce,no career issue,it internship,mern,hybrid,weekend,14-10-2022,baiju,2,60000,2021,joined,joined
540,hidden,kovoor,hidden,hidden,social media,ug,computer science,no career issue,short term course,data science,online,morning,08-01-2022,baiju,2,35000,2020,not joined,not interested
541,hidden,ponnani,hidden,hidden,social media,ug,computer science,non it background,short term course,data science,offline,morning,21-05-2022,sandra,2,60000,2022,not joined,joined other institude
542,hidden,nilambur,hidden,hidden,none,ug,electronics,no career issue,short term course,flutter,offline,afternoon,15-07-2022,baiju,4,35000,2022,not joined,high fee
543,hidden,kozhikode,hidden,hidden,social media,ug,mechanical,no career issue,it internship,python,hybrid,evening,06-04-2022,baiju,5,60000,2018,not joined,suspected
544,hidden,ramanattukara,hidden,hidden,social media,ug,commerce,no career issue,short term course,python,online,morning,26-04-2022,baiju,2,35000,2021,not joined,not impressed
545,hidden,chevayur,hidden,hidden,social media,ug,computer science,backpapers,work experience,mern,offline,afternoon,25-08-2022,sivaprasad,3,60000,2022,joined,joined
546,hidden,kovoor,hidden,hidden,social media,pg,civil,non it background,work experience,python,offline,evening,09-05-2022,baiju,1,60000,2019,joined,joined
547,hidden,palazhi,hidden,hidden,social media,ug,commerce,no career issue,job oriented course,flutter,offline,afternoon,19-04-2022,anupama,2,60000,2017,not joined,call not picking
548,hidden,kozhikode,hidden,hidden,reference,ug,commerce,career gap,short term course,java,offline,morning,22-02-2022,rifna,1,35000,2019,not joined,suspected
549,hidden,nadakkavu,hidden,hidden,social media,ug,mechanical,no career issue,it internship,mern,offline,morning,23-02-2022,baiju,1,60000,2022,joined,joined
550,hidden,chevayur,hidden,hidden,social media,pg,civil,career gap,work experience,data science,offline,weekend,26-05-2022,baiju,1,60000,2017,not joined,call not picking
551,hidden,trivandrum,hidden,hidden,none,pg,civil,career gap,it internship,mern,offline,afternoon,10-05-2022,deepak,2,60000,2021,joined,joined
552,hidden,nadakkavu,hidden,hidden,social media,ug,computer science,no career issue,work experience,java,offline,morning,07-04-2022,baiju,2,35000,2022,not joined,not impressed
553,hidden,kozhikode,hidden,hidden,social media,ug,mechanical,no career issue,others,mern,online,morning,04-10-2022,baiju,3,60000,2022,not joined,joined other institude
554,hidden,kozhikode,hidden,hidden,social media,ug,civil,no career issue,work experience,java,offline,evening,26-04-2022,baiju,2,60000,2020,joined,joined
555,hidden,chevayur,hidden,hidden,social media,ug,mechanical,backpapers,short term course,data science,offline,morning,20-10-2022,baiju,1,35000,2017,not joined,not okay
556,hidden,thrissur,hidden,hidden,social media,ug,mechanical,no career issue,others,web designing,online,morning,18-05-2022,baiju,3,60000,2019,not joined,not impressed
557,hidden,kozhikode,hidden,hidden,social media,ug,other,no career issue,short term course,data science,online,morning,09-01-2022,sandra,3,60000,2019,not joined,joined other institude
558,hidden,chevayur,hidden,hidden,social media,pg,commerce,no career issue,work experience,python,offline,morning,03-11-2022,anupama,2,35000,2021,not joined,not interested
559,hidden,tirur,hidden,hidden,google,pg,civil,career gap,others,mern,hybrid,morning,15-12-2022,sivaprasad,3,60000,2020,not joined,not impressed
560,hidden,koyilandy,hidden,hidden,social media,plus 2,mechanical,career gap,work experience,java,offline,evening,21-06-2022,lekha,1,60000,2017,joined,joined
561,hidden,ernakulam,hidden,hidden,others,ug,other,career gap,short term course,java,offline,evening,25-01-2022,rifna,1,12500,2020,not joined,not okay
562,hidden,malappuram,hidden,hidden,social media,ug,commerce,no career issue,work experience,mern,offline,afternoon,03-09-2022,lekha,1,60000,2020,not joined,not interested
563,hidden,ponnani,hidden,hidden,reference,sslc,commerce,non it background,it internship,python,offline,morning,19-07-2022,baiju,3,35000,2022,not joined,joined other institude
564,hidden,malappuram,hidden,hidden,social media,ug,civil,no career issue,short term course,mern,offline,afternoon,14-11-2022,baiju,2,12500,2020,not joined,not okay
565,hidden,tirur,hidden,hidden,social media,ug,electronics,no career issue,work experience,java,offline,afternoon,16-07-2022,baiju,4,12500,2022,not joined,suspected
566,hidden,kunnamangalam,hidden,hidden,social media,ug,commerce,career gap,work experience,python,online,morning,24-04-2022,baiju,2,60000,2022,joined,joined
567,hidden,thrissur,hidden,hidden,reference,ug,commerce,no career issue,it internship,ai,online,morning,01-05-2022,lekha,1,60000,2021,not joined,not okay
568,hidden,ernakulam,hidden,hidden,social media,ug,commerce,career gap,work experience,python,offline,morning,14-07-2022,baiju,1,60000,2021,not joined,high fee
569,hidden,kozhikode,hidden,hidden,social media,ug,electronics,backpapers,short term course,data science,online,morning,21-08-2022,sivaprasad,1,60000,2020,joined,joined
